ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Robert L. Cowles	Scattering 	
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Republican		
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	44	Oneida	Town	36	Three Lakes	44036	2	Wards 1 - 3	700	758	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	7	12	35	3	44	Oneida	Town	38	Woodboro	44038	2		311	233	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	44	Oneida	Town	40	Woodruff	44040	2	Wards 1 - 3	586	598	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	7	12	34	3	44	Oneida	City	276	Rhinelander	44276	9	Wards 1 & 2	333	125	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	7	12	34	3	44	Oneida	City	276	Rhinelander	44276	10	Wards 3 & 4	279	134	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	7	12	34	3	44	Oneida	City	276	Rhinelander	44276	11	Wards 5 - 7	388	160	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	7	12	34	3	44	Oneida	City	276	Rhinelander	44276	12	Wards 8 & 9	299	118	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	7	12	34	3	44	Oneida	City	276	Rhinelander	44276	13	Wards 10 & 11	366	218	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	7	12	34	3	44	Oneida	City	276	Rhinelander	44276	14	Wards 12 - 14	230	130	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	7	12	34	3	44	Oneida	City	276	Rhinelander	44276	15	Wards 15 - 17	327	126	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	7	12	34	3	44	Oneida	City	276	Rhinelander	44276	16	Wards 18 - 20	368	188	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	36	3	59	Shawano	Town	2	Almon	59002	2	Wards 1 & 2	125	119	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	36	3	59	Shawano	Town	6	Aniwa	59006	2		79	152	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	36	3	59	Shawano	Town	8	Bartelme	59008	2		304	60	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	36	3	59	Shawano	Town	12	Birnamwood	59012	2	Wards 1 & 2	185	161	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	36	3	59	Shawano	Town	26	Hutchins	59026	2		106	177	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	36	3	59	Shawano	Town	38	Red Springs	59038	2		289	148	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	36	3	59	Shawano	Town	50	Wittenberg	59050	2	Wards 1 & 2	220	202	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	36	3	59	Shawano	Village	106	Birnamwood	59106	2	Ward 1	176	158	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	36	3	59	Shawano	Village	151	Mattoon	59151	2		73	80	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	36	3	59	Shawano	Village	191	Wittenberg	59191	2	Wards 1 & 2	257	168	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	2	Arbor Vitae	64002	3	Wards 1 - 4	956	1046	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	4	Boulder Junction	64004	2	Wards 1 & 2	333	398	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	6	Cloverland	64006	3		333	357	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	8	Conover	64008	2	Wards 1 - 3	392	407	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	10	Lac du Flambeau	64010	2	Wards 1 - 3	969	547	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	12	Land O'Lakes	64012	2		294	305	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	14	Lincoln	64014	3	Wards 1 - 4	828	742	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	16	Manitowish Waters	64016	2		213	291	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	18	Phelps	64018	2	Wards 1 & 2	394	408	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	20	Plum Lake	64020	2	Wards 1 & 2	171	192	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	22	Presque Isle	64022	2		241	321	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	24	St Germain	64024	2	Wards 1 & 2	610	791	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	26	Washington	64026	3	Wards 1 - 3	547	466	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	Town	28	Winchester	64028	2		137	185	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 12	8	12	34	3	64	Vilas	City	221	Eagle River	64221	3	Wards 1 - 5	358	297	0
 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	TOTAL	43595	41480	50
ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Luther S. Olsen	Scattering 	
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Republican		
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	1	Adams	Town	8	Dell Prairie	1008	2	Wards 1 & 2	423	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	1	Adams	Town	22	New Haven	1022	2		211	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	1	Adams	City	291	Wisconsin Dells	1291	2	Ward 5	14	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	Town	4	Caledonia	11004	2	Wards 1 & 2	482	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	Town	12	Fort Winnebago	11012	2	Wards 1 & 2	329	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	Town	20	Lewiston	11020	2	Wards 1 & 2	462	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	Town	26	Marcellon	11026	2	Wards 1 & 2	333	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	Town	28	Newport	11028	2		237	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	Town	42	Wyocena	11042	2	Wards 1 - 3	561	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	Village	171	Pardeeville	11171	2	Wards 1 - 3	672	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	Village	191	Wyocena	11191	2		199	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	City	271	Portage	11271	19	Wards 1 - 6	920	12	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	City	271	Portage	11271	20	Wards 7 - 12	814	15	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	City	271	Portage	11271	21	Wards 13 - 18	614	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	11	Columbia	City	291	Wisconsin Dells	11291	4	Wards 1 - 3 & 6	678	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	20	Fond du Lac	Town	2	Alto	20002	2	Wards 1 & 2	493	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	20	Fond du Lac	Town	28	Metomen	20028	2		312	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	20	Fond du Lac	Town	34	Ripon	20034	2	Wards 1 & 2	564	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	20	Fond du Lac	Village	106	Brandon	20106	2		365	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	20	Fond du Lac	Village	126	Fairwater	20126	2		151	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	20	Fond du Lac	City	276	Ripon	20276	5	Wards 1 - 3	629	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	20	Fond du Lac	City	276	Ripon	20276	6	Wards 4 - 6	776	12	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	20	Fond du Lac	City	276	Ripon	20276	7	Wards 7 & 8	608	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	20	Fond du Lac	City	276	Ripon	20276	8	Wards 9 - 11	614	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Town	2	Berlin	24002	2	Wards 1 & 2	501	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Town	4	Brooklyn	24004	2	Wards 1 - 3	943	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Town	6	Green Lake	24006	2	Wards 1 - 3	593	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Town	8	Kingston	24008	2	Wards 1 & 2	239	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Town	10	Mackford	24010	2		246	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Town	12	Manchester	24012	2		280	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Town	14	Marquette	24014	2	Wards 1 & 2	210	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Town	16	Princeton	24016	2	Wards 1 - 4	556	11	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Town	18	St Marie	24018	2		178	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Town	20	Seneca	24020	2		166	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Village	141	Kingston	24141	2		140	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	Village	154	Marquette	24154	2		52	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	City	206	Berlin	24206	2	Wards 1 - 6, 8 - 10	1723	17	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	City	231	Green Lake	24231	5	Wards 1 - 6	447	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	City	251	Markesan	24251	2	Wards 1 - 3	561	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	2	24	Green Lake	City	271	Princeton	24271	2	Wards 1 - 4	432	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Town	2	Buffalo	39002	2	Wards 1 & 2	319	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	39	Marquette	Town	4	Crystal Lake	39004	2		208	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Town	6	Douglas	39006	2		300	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Town	8	Harris	39008	2		307	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	39	Marquette	Town	10	Mecan	39010	2		258	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Town	12	Montello	39012	2	Wards 1 - 3	344	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Town	14	Moundville	39014	2	Wards 1 & 2	164	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	39	Marquette	Town	16	Neshkoro	39016	2	Wards 1 & 2	219	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	39	Marquette	Town	18	Newton	39018	2	Wards 1 & 2	158	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Town	20	Oxford	39020	2	Wards 1 & 2	313	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Town	22	Packwaukee	39022	3	Wards 1 - 3	431	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Town	24	Shields	39024	2		229	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Town	28	Westfield	39028	2	Wards 1 & 2	271	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Village	121	Endeavor	39121	2		163	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	39	Marquette	Village	161	Neshkoro	39161	2		137	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	Village	165	Oxford	39165	2		153	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	42	4	39	Marquette	City	251	Montello	39251	2	Wards 1 - 4	280	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	3	45	Outagamie	Town	24	Hortonia	45024	2	Wards 1 & 2	464	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	3	45	Outagamie	Village	136	Hortonville	45136	3	Wards 1 - 3	934	14	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	3	45	Outagamie	City	261	New London	45261	3	Wards 1 & 2	416	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	Town	2	Baraboo	57002	2	Wards 1 - 4	700	9	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	Town	8	Delton	57008	2	Wards 1 - 4	677	9	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	Town	12	Fairfield	57012	2	Wards 1 & 2	435	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	Town	18	Greenfield	57018	2		396	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	Village	146	Lake Delton	57146	2	Wards 1 - 3	628	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	Village	191	West Baraboo	57191	2	Wards 1 & 2	392	9	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	15	Ward 1	146	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	16	Ward 2	207	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	17	Ward 3	322	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	18	Ward 4	178	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	19	Ward 5	300	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	20	Ward 6	281	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	21	Ward 7	266	8	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	22	Ward 8	172	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	23	Ward 9	161	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	24	Ward 10	421	9	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	25	Ward 11	258	7	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	26	Ward 12	335	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	27	Ward 13	203	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	206	Baraboo	57206	28	Ward 14	163	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	2	14	42	4	57	Sauk	City	291	Wisconsin Dells	57291	3	Ward 4	36	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	3	59	Shawano	City	252	Marion	59252	3	Wards 4 - 6	4	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	2	Bear Creek	69002	2		270	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	4	Caledonia	69004	2	Wards 1 & 2	587	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	6	Dayton	69006	2	Wards 1 - 4	1062	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	8	Dupont	69008	2	Wards 1 & 2	181	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	10	Farmington	69010	5	Wards 1 - 6	1360	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	41	4	69	Waupaca	Town	12	Fremont	69012	2		239	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	14	Harrison	69014	2		150	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	16	Helvetia	69016	2	Wards 1 & 2	226	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	18	Iola	69018	2	Wards 1 & 2	334	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	20	Larrabee	69020	2	Wards 1 & 2	458	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	22	Lebanon	69022	2	Wards 1 & 2	532	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	24	Lind	69024	2	Wards 1 & 2	485	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	26	Little Wolf	69026	2	Wards 1 - 3	466	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	30	Mukwa	69030	3	Wards 1 & 4	383	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	30	Mukwa	69030	4	Wards 2, 3 & 5	625	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	32	Royalton	69032	2	Wards 1 - 3	583	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	34	St Lawrence	69034	2	Wards 1 & 2	181	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	36	Scandinavia	69036	2	Wards 1 & 2	379	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	38	Union	69038	2		251	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	40	Waupaca	69040	2	Wards 1 & 2	419	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	42	Weyauwega	69042	2		193	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Town	44	Wyoming	69044	2		83	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Village	106	Big Falls	69106	2		26	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	41	4	69	Waupaca	Village	126	Fremont	69126	2		290	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Village	141	Iola	69141	3	Wards 1 - 5	403	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Village	165	Ogdensburg	69165	2		51	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	Village	181	Scandinavia	69181	2		132	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	City	211	Clintonville	69211	2	Wards 1 - 7	1282	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	City	251	Manawa	69251	2	Wards 1 - 3	359	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	City	252	Marion	69252	2	Wards 1 - 3	351	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	City	261	New London	69261	7	Wards 3, 4 & 8	518	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	City	261	New London	69261	8	Wards 5, 9 & 10	375	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	City	261	New London	69261	9	Wards 6 & 7	391	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	City	261	New London	69261	10	Wards 11 & 12	260	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	City	291	Waupaca	69291	5	Wards 1 - 13	1615	15	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	8	14	40	4	69	Waupaca	City	292	Weyauwega	69292	2	Wards 1 - 3	453	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	2	Aurora	70002	2		368	7	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	4	Bloomfield	70004	2	Wards 1 & 2	362	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	6	Coloma	70006	2	Wards 1 & 2	257	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	8	Dakota	70008	2	Wards 1 - 3	400	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	14	Leon	70014	2	Wards 1 - 3	479	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	16	Marion	70016	2	Wards 1 - 4	835	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	18	Mount Morris	70018	2	Wards 1 & 2	487	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	24	Poysippi	70024	2		370	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	26	Richford	70026	2	Wards 1 & 2	167	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	30	Saxeville	70030	2	Wards 1 & 2	380	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	32	Springwater	70032	2	Wards 1 - 3	542	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	34	Warren	70034	2		221	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Town	36	Wautoma	70036	2	Wards 1 & 2	506	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Village	111	Coloma	70111	2		148	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Village	146	Lohrville	70146	2		115	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Village	176	Redgranite	70176	2	Wards 1 & 2	272	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	Village	191	Wild Rose	70191	2	Wards 1 & 2	240	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	City	206	Berlin	70206	2	Ward 7	42	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 14	6	14	41	4	70	Waushara	City	291	Wautoma	70291	2	Wards 1 - 4	517	13	
 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	TOTAL	54138	348	
ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Mark Miller	Scattering 	
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Democratic		
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 16	2	16	47	4	11	Columbia	Town	2	Arlington	11002	2	Wards 1 & 2	333	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 16	2	16	47	4	11	Columbia	Town	6	Columbus	11006	2		205	1	
